-0.21350098, 0.075872563, -0.51411009
 -0.20826438, 0.073777057, -0.50818938
 -0.20678945, 0.056138646, -0.51879686
 -0.067526199, -0.1224538, -0.04965264
 -0.066790804, -0.12199492, -0.050415348
 -0.19603986, -0.19234987, 0.43524224
 -0.1959977, -0.19123308, 0.43685293
 -0.19632274, -0.19491246, 0.43006381
 -0.021400949, -0.097633064, 0.016832495
 -0.081774175, -0.044255558, -0.30437064
 -0.23860927, -0.21585107, 0.49415404
 -0.21090724, 0.067203492, -0.5195027
 -0.16724873, 0.050894067, -0.46232414
 -0.312859, -0.22082786, 0.59410423
 -0.092682786, -0.1545918, 0.19932958
 -0.017606208, 0.057870336, 0.012977125
 -0.26041809, -0.21674384, 0.53115404
 -0.1683604, 0.049869753, -0.46108419
 -0.18446404, -0.10291232, 0.49719074
 -0.20084561, -0.13868441, 0.49601996
 -0.12234979, -0.15801932, 0.045879349
 -0.28403461, -0.19683242, 0.57295865
 -0.31337348, -0.22415794, 0.59298307
 -0.1383398, -0.14760567, 0.37678096
 -0.19185676, 0.0433711, -0.50103116
 -0.19193472, 0.04446847, -0.50196666
 -0.29364246, -0.19153129, 0.58770865
 -0.0029582081, -0.022760237, 0.20736279
 -0.056154039, -0.10734534, 0.2436582
 -0.061036307, 0.024563177, -0.23554577
 -0.084113255, -0.13592423, 0.25873601
 -0.004419155, -0.070814878, 0.037792295
 -0.035974909, 0.040784352, -0.10310574
 -0.24158055, -0.1310741, 0.55463374
 -0.021514723, -0.013563374, -0.1450168
 -0.0053244596, 0.047567222, 0.051360346
 -0.0072739278, -0.035074968, -0.082632132
 -0.0052309074, -0.039818235, 0.18757319
 -0.12290364, -0.16676405, 0.10498957
 0.0010751166, -0.022874696, -0.015521794
 -0.0039960621, -0.025023099, 0.20978649
 -0.14050715, 0.12778325, -0.18561611
 -0.13276456, 0.10731214, -0.22972104
 -0.11103328, 0.064822018, -0.29723176
 -0.064300276, -0.098043755, -0.14513442
 -0.11945253, -0.16188504, 0.077432431
 -0.24233083, -0.17748994, 0.52997887
 -0.0083352644, 0.043354508, 0.027271241
 -0.2259247, -0.20925406, 0.47757488
 -0.0070716594, 0.02492477, -0.0025245463
 -0.037484892, -0.045592498, 0.29759881
 -0.027341656, 0.020513669, -0.11352883
 -0.28325334, -0.2206253, 0.56127304
 -0.073757976, 0.12048507, -0.033755131
 -0.014795193, -0.084348738, 0.11477544
 -0.21136032, -0.1898278, 0.46945772
 -0.0048933132, 0.04691508, 0.052152812
 -0.019776529, 0.053222444, -0.0059774173
 -0.0037687572, -0.039415438, 0.17901409
 -0.32056135, -0.041199349, 0.65850013
 -0.034373622, 0.021991959, -0.14071292
 -0.086570539, 0.090657711, -0.14421803
 -0.11953352, -0.043077029, -0.3541117
 -0.19097325, 0.075329192, -0.47415084
 -0.030030724, 0.031385392, -0.10083602
 -0.22952862, -0.19280127, 0.49842906
 -0.19524354, 0.083663955, -0.46549734
 -0.26474026, -0.23918238, 0.5215593
 -0.10463095, -0.019367222, -0.36616683
 -0.010174068, -0.019613281, 0.24740769
 -0.087802708, -0.13887687, 0.26228619
 -0.27460289, -0.23971973, 0.53715158
 -0.08141011, 0.026932767, -0.29667306
 -0.075784706, -0.13532564, 0.22907357
 -0.019372826, -0.071800284, 0.1882063
 -0.080097646, -0.047132906, 0.38496333
 -0.2210521, -0.14279325, 0.52181989
 -0.24157232, -0.18409762, 0.52489066
 -0.0014239412, -0.0057951133, 0.2283009
 -0.045878612, -0.047383588, -0.22890316
 -0.33714354, -0.13537484, 0.65106052
 -0.078817278, 0.081534609, -0.14621615
 -0.069821805, 0.063851811, -0.16678672
